PATH,PATH_WITHOUT_REVISION,PART_NUMBER,REVISION,PRODUCT_NAME,PRODUCTION_STATE,INDENT_LEVEL,UOM,TRACKING,IS_CONSUMABLE_STORABLE,PARENT_BOM,PARENT_REVISION,TOP_LEVEL_BOM,TOP_LEVEL_REVISION,QUANTITY,PROCUREMENT_INTENT,ADJUSTED_QUANTITY,ADJUSTED_PROCUREMENT_INTENT,GLOBAL_ALTERNATE_PART_NUMBERS,SUBSTITUTE_PART_NUMBERS,Supply Plan and On-Hand Alternates,Latest PO,Latest Supplier,Latest PO Creation Date,Product,Variant,System,Subsystem,Gross Demand for BOM Line in past 8 weeks,Net Total Demand for Part Number in past 8 weeks,Current Week Realized Demand Consumption (each),Gross Demand for BOM Line in next 8 weeks,Net Total Demand for Part Number in next 8 weeks,"Quantity Received, 8-Week Rolling Average (each)","Quantity Received, Average Since Last Receipt (each)",Current On-Hand Quantity (each),On Hand Delta to Current Week Demand (each),Current Quarantine Quantity (each),Current Week Realized Supply (each),"Total Supply Plan, next 8 weeks (each)","Average Supply Plan, next 8 weeks (each)","Quantity Received, 8-Week Rolling Average (each) with alternates","Quantity Received, Average Since Last Receipt (each) with alternates",Current On-Hand Quantity (each) with alternates,Current Quarantine Quantity (each) with alternates,Current Week Realized Supply (each) with alternates,"Total Supply Plan, next 8 weeks (each) with alternates","Average Supply Plan, next 8 weeks (each) with alternates",On Hand Inventory Status,Supply Plan Status,Avg Shipments Status
|20000-007|E|23540-007|A|45841-001|C|45977-000|A|,|20000-007|23540-007|45841-001|45977-000|,45977-000,A,"BUSBAR BUMPER, HOVER BUSBARS, ZIP, P2",Development,3,Unit,,False,45841-001,C,20000-007,E,4.0,buy,4.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,480.0,2640.0,0.0,60.0,330.0,0.0,-0.018624338518518517,1152.0,822.0,0.0,0.0,0.0,0.0,0.0,-0.018624338518518517,1152.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45841-001|C|46130-000|A|,|20000-007|23540-007|45841-001|46130-000|,46130-000,A,"FIBERGLASS TAPE, 12.7 X 60MM, BUSBARS, ZIP, P2",Development,3,Unit,,False,45841-001,C,20000-007,E,12.0,phantom,12.0,phantom,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,1440.0,7920.0,0.0,180.0,990.0,0.0,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45841-001|C|46130-000|A|46131-000|A|,|20000-007|23540-007|45841-001|46130-000|46131-000|,46131-000,A,"COTS, 3M SCOTCH 69 TAPE, 12.7MM WIDTH, ROLL",Commercial Operations,4,Unit,,True,46130-000,A,20000-007,E,5.0,buy,60.0,zipline_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,7200.0,39960.0,0.0,900.0,4995.0,0.0,1.8496240526315788,20.0,-4975.0,0.0,0.0,0.0,0.0,0.0,1.8496240526315788,20.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45841-001|C|46751-000|A|,|20000-007|23540-007|45841-001|46751-000|,46751-000,A,"HEAT SHRINK, RED, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45841-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45841-001|C|46752-000|A|,|20000-007|23540-007|45841-001|46752-000|,46752-000,A,"HEAT SHRINK, BLACK, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45841-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|,|20000-007|23540-007|45842-001|,45842-001,C,"HOVER BUSBAR ASY, STBD AFT, BUSBARS, ZIP, P2",Commercial Operations,2,Unit,,False,23540-007,A,20000-007,E,1.0,buy,1.0,zipline_buy,,,,P13091,Suzhou Current Electric Limited Company,2025-10-23 10:34:30.897831,Aircraft,P2 EV2,Busbars,Busbars,120.0,117.0,3.0,15.0,12.0,1.25,0.3142857,254.0,242.0,0.0,0.0,0.0,0.0,1.25,0.3142857,254.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|0106338-000|A|,|20000-007|23540-007|45842-001|0106338-000|,0106338-000,A,"COTS, PTFE TAPE, BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,True,45842-001,C,20000-007,E,0.0,buy,0.0,supplier_buy,,,,101392,MCMASTER-CARR SUPPLY COMPANY,2025-09-18 14:01:53.875707,Aircraft,P2 EV2,Busbars,Busbars,0.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,50.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,>= 100% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|25188-003|F|,|20000-007|23540-007|45842-001|25188-003|,25188-003,F,"BUSBAR , ROUND, PWR, IBW TO MOTOR, STBD(RH), AFT, ZIP, P2",Commercial Operations,3,Unit,,False,45842-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|25189-003|F|,|20000-007|23540-007|45842-001|25189-003|,25189-003,F,"BUSBAR , ROUND, GND, IBW TO MOTOR, STBD(RH), AFT, ZIP, P2",Commercial Operations,3,Unit,,False,45842-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|43212-000|A|,|20000-007|23540-007|45842-001|43212-000|,43212-000,A,"HEAT SHRINK, PTFE, BITS KIT, P2, ZIP",Commercial Operations,3,Unit,,True,45842-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,960.0,0.0,30.0,120.0,3.125,0.08,25.0,-95.0,0.0,0.0,0.0,0.0,3.125,0.08,25.0,0.0,0.0,0.0,0.0,>= 1 week and < 2 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|45977-000|A|,|20000-007|23540-007|45842-001|45977-000|,45977-000,A,"BUSBAR BUMPER, HOVER BUSBARS, ZIP, P2",Development,3,Unit,,False,45842-001,C,20000-007,E,4.0,buy,4.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,480.0,2640.0,0.0,60.0,330.0,0.0,-0.018624338518518517,1152.0,822.0,0.0,0.0,0.0,0.0,0.0,-0.018624338518518517,1152.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|46130-000|A|,|20000-007|23540-007|45842-001|46130-000|,46130-000,A,"FIBERGLASS TAPE, 12.7 X 60MM, BUSBARS, ZIP, P2",Development,3,Unit,,False,45842-001,C,20000-007,E,12.0,phantom,12.0,phantom,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,1440.0,7920.0,0.0,180.0,990.0,0.0,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|46130-000|A|46131-000|A|,|20000-007|23540-007|45842-001|46130-000|46131-000|,46131-000,A,"COTS, 3M SCOTCH 69 TAPE, 12.7MM WIDTH, ROLL",Commercial Operations,4,Unit,,True,46130-000,A,20000-007,E,5.0,buy,60.0,zipline_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,7200.0,39960.0,0.0,900.0,4995.0,0.0,1.8496240526315788,20.0,-4975.0,0.0,0.0,0.0,0.0,0.0,1.8496240526315788,20.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|46751-000|A|,|20000-007|23540-007|45842-001|46751-000|,46751-000,A,"HEAT SHRINK, RED, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45842-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45842-001|C|46752-000|A|,|20000-007|23540-007|45842-001|46752-000|,46752-000,A,"HEAT SHRINK, BLACK, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45842-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|,|20000-007|23540-007|45843-001|,45843-001,C,"HOVER BUSBAR ASY, MOTOR SIDE, PORT, FWD, BUSBARS, ZIP, P2",Commercial Operations,2,Unit,,False,23540-007,A,20000-007,E,1.0,buy,1.0,zipline_buy,,,,P13091,Suzhou Current Electric Limited Company,2025-10-23 10:34:30.897831,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,1.25,0.3142857,168.0,153.0,0.0,0.0,0.0,0.0,1.25,0.3142857,168.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|0106338-000|A|,|20000-007|23540-007|45843-001|0106338-000|,0106338-000,A,"COTS, PTFE TAPE, BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,True,45843-001,C,20000-007,E,0.0,buy,0.0,supplier_buy,,,,101392,MCMASTER-CARR SUPPLY COMPANY,2025-09-18 14:01:53.875707,Aircraft,P2 EV2,Busbars,Busbars,0.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,50.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,>= 100% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|27474-003|D|,|20000-007|23540-007|45843-001|27474-003|,27474-003,D,"BUSBAR , ROUND, PWR, OBW TO MOTOR, PORT(LH), FWD, ZIP, P2",Commercial Operations,3,Unit,,False,45843-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|27475-003|D|,|20000-007|23540-007|45843-001|27475-003|,27475-003,D,"BUSBAR , ROUND, GND, OBW TO MOTOR, PORT(LH), FWD, ZIP, P2",Commercial Operations,3,Unit,,False,45843-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|43212-000|A|,|20000-007|23540-007|45843-001|43212-000|,43212-000,A,"HEAT SHRINK, PTFE, BITS KIT, P2, ZIP",Commercial Operations,3,Unit,,True,45843-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,960.0,0.0,30.0,120.0,3.125,0.08,25.0,-95.0,0.0,0.0,0.0,0.0,3.125,0.08,25.0,0.0,0.0,0.0,0.0,>= 1 week and < 2 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|45977-000|A|,|20000-007|23540-007|45843-001|45977-000|,45977-000,A,"BUSBAR BUMPER, HOVER BUSBARS, ZIP, P2",Development,3,Unit,,False,45843-001,C,20000-007,E,3.0,buy,3.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,360.0,2640.0,0.0,45.0,330.0,0.0,-0.018624338518518517,1152.0,822.0,0.0,0.0,0.0,0.0,0.0,-0.018624338518518517,1152.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|46130-000|A|,|20000-007|23540-007|45843-001|46130-000|,46130-000,A,"FIBERGLASS TAPE, 12.7 X 60MM, BUSBARS, ZIP, P2",Development,3,Unit,,False,45843-001,C,20000-007,E,9.0,phantom,9.0,phantom,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,1080.0,7920.0,0.0,135.0,990.0,0.0,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|46130-000|A|46131-000|A|,|20000-007|23540-007|45843-001|46130-000|46131-000|,46131-000,A,"COTS, 3M SCOTCH 69 TAPE, 12.7MM WIDTH, ROLL",Commercial Operations,4,Unit,,True,46130-000,A,20000-007,E,5.0,buy,45.0,zipline_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,5400.0,39960.0,0.0,675.0,4995.0,0.0,1.8496240526315788,20.0,-4975.0,0.0,0.0,0.0,0.0,0.0,1.8496240526315788,20.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|46751-000|A|,|20000-007|23540-007|45843-001|46751-000|,46751-000,A,"HEAT SHRINK, RED, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45843-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45843-001|C|46752-000|A|,|20000-007|23540-007|45843-001|46752-000|,46752-000,A,"HEAT SHRINK, BLACK, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45843-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|,|20000-007|23540-007|45844-001|,45844-001,C,"HOVER BUSBAR ASY, STBD, FWD, MOTOR SIDE, BUSBARS, ZIP, P2",Commercial Operations,2,Unit,,False,23540-007,A,20000-007,E,1.0,buy,1.0,zipline_buy,,,,P13091,Suzhou Current Electric Limited Company,2025-10-23 10:34:30.897831,Aircraft,P2 EV2,Busbars,Busbars,120.0,117.0,3.0,15.0,12.0,1.25,0.3142857,151.0,139.0,0.0,0.0,0.0,0.0,1.25,0.3142857,151.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|0106338-000|A|,|20000-007|23540-007|45844-001|0106338-000|,0106338-000,A,"COTS, PTFE TAPE, BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,True,45844-001,C,20000-007,E,0.0,buy,0.0,supplier_buy,,,,101392,MCMASTER-CARR SUPPLY COMPANY,2025-09-18 14:01:53.875707,Aircraft,P2 EV2,Busbars,Busbars,0.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,50.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,>= 100% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|27480-003|D|,|20000-007|23540-007|45844-001|27480-003|,27480-003,D,"BUSBAR , ROUND, PWR, OBW TO MOTOR, STBD(RH), FWD, ZIP, P2",Commercial Operations,3,Unit,,False,45844-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|27481-003|D|,|20000-007|23540-007|45844-001|27481-003|,27481-003,D,"BUSBAR , ROUND, GND, OBW TO MOTOR, STBD(RH), FWD, ZIP, P2",Commercial Operations,3,Unit,,False,45844-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|43212-000|A|,|20000-007|23540-007|45844-001|43212-000|,43212-000,A,"HEAT SHRINK, PTFE, BITS KIT, P2, ZIP",Commercial Operations,3,Unit,,True,45844-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,960.0,0.0,30.0,120.0,3.125,0.08,25.0,-95.0,0.0,0.0,0.0,0.0,3.125,0.08,25.0,0.0,0.0,0.0,0.0,>= 1 week and < 2 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|45977-000|A|,|20000-007|23540-007|45844-001|45977-000|,45977-000,A,"BUSBAR BUMPER, HOVER BUSBARS, ZIP, P2",Development,3,Unit,,False,45844-001,C,20000-007,E,3.0,buy,3.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,360.0,2640.0,0.0,45.0,330.0,0.0,-0.018624338518518517,1152.0,822.0,0.0,0.0,0.0,0.0,0.0,-0.018624338518518517,1152.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|46130-000|A|,|20000-007|23540-007|45844-001|46130-000|,46130-000,A,"FIBERGLASS TAPE, 12.7 X 60MM, BUSBARS, ZIP, P2",Development,3,Unit,,False,45844-001,C,20000-007,E,9.0,phantom,9.0,phantom,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,1080.0,7920.0,0.0,135.0,990.0,0.0,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|46130-000|A|46131-000|A|,|20000-007|23540-007|45844-001|46130-000|46131-000|,46131-000,A,"COTS, 3M SCOTCH 69 TAPE, 12.7MM WIDTH, ROLL",Commercial Operations,4,Unit,,True,46130-000,A,20000-007,E,5.0,buy,45.0,zipline_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,5400.0,39960.0,0.0,675.0,4995.0,0.0,1.8496240526315788,20.0,-4975.0,0.0,0.0,0.0,0.0,0.0,1.8496240526315788,20.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|46751-000|A|,|20000-007|23540-007|45844-001|46751-000|,46751-000,A,"HEAT SHRINK, RED, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45844-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45844-001|C|46752-000|A|,|20000-007|23540-007|45844-001|46752-000|,46752-000,A,"HEAT SHRINK, BLACK, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45844-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|,|20000-007|23540-007|45845-001|,45845-001,C,"HOVER BUSBAR ASY, PORT, FWD, PDB SIDE, BUSBARS, ZIP, P2",Commercial Operations,2,Unit,,False,23540-007,A,20000-007,E,1.0,buy,1.0,zipline_buy,,,,P13091,Suzhou Current Electric Limited Company,2025-10-23 10:34:30.897831,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,1.25,0.3142857,151.0,136.0,10.0,0.0,0.0,0.0,1.25,0.3142857,151.0,10.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|0106338-000|A|,|20000-007|23540-007|45845-001|0106338-000|,0106338-000,A,"COTS, PTFE TAPE, BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,True,45845-001,C,20000-007,E,0.0,buy,0.0,supplier_buy,,,,101392,MCMASTER-CARR SUPPLY COMPANY,2025-09-18 14:01:53.875707,Aircraft,P2 EV2,Busbars,Busbars,0.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,50.0,0.0,0.0,0.0,0.0,6.25,0.12857142,50.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,>= 100% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|27476-002|C|,|20000-007|23540-007|45845-001|27476-002|,27476-002,C,"BUSBAR , ROUND, PWR, PDB TO OBW, PORT(LH), FWD, ZIP, P2",Commercial Operations,3,Unit,,False,45845-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|27477-002|C|,|20000-007|23540-007|45845-001|27477-002|,27477-002,C,"BUSBAR , ROUND, GND, PDB TO OBW, PORT(LH), FWD, ZIP, P2",Commercial Operations,3,Unit,,False,45845-001,C,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|45977-000|A|,|20000-007|23540-007|45845-001|45977-000|,45977-000,A,"BUSBAR BUMPER, HOVER BUSBARS, ZIP, P2",Development,3,Unit,,False,45845-001,C,20000-007,E,4.0,buy,4.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,480.0,2640.0,0.0,60.0,330.0,0.0,-0.018624338518518517,1152.0,822.0,0.0,0.0,0.0,0.0,0.0,-0.018624338518518517,1152.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|46130-000|A|,|20000-007|23540-007|45845-001|46130-000|,46130-000,A,"FIBERGLASS TAPE, 12.7 X 60MM, BUSBARS, ZIP, P2",Development,3,Unit,,False,45845-001,C,20000-007,E,12.0,phantom,12.0,phantom,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,1440.0,7920.0,0.0,180.0,990.0,0.0,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|46130-000|A|46131-000|A|,|20000-007|23540-007|45845-001|46130-000|46131-000|,46131-000,A,"COTS, 3M SCOTCH 69 TAPE, 12.7MM WIDTH, ROLL",Commercial Operations,4,Unit,,True,46130-000,A,20000-007,E,5.0,buy,60.0,zipline_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,7200.0,39960.0,0.0,900.0,4995.0,0.0,1.8496240526315788,20.0,-4975.0,0.0,0.0,0.0,0.0,0.0,1.8496240526315788,20.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|23540-007|A|45845-001|C|46751-000|A|,|20000-007|23540-007|45845-001|46751-000|,46751-000,A,"HEAT SHRINK, RED, HOVER BUSBARS, ZIP, P2",Commercial Operations,3,Unit,,False,45845-001,C,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Busbars,Busbars,240.0,1440.0,0.0,30.0,180.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
